S1_ALL_ID,S1_ALL_S1_F1_RA,S1_ALL_S1_F1_DEC,S1_ALL_S1_F1_MAG1_1,S1_ALL_S1_F1_ERR1_1,S1_ALL_S1_F3_ID,S1_ALL_S1_F3_RA,S1_ALL_S1_F3_DEC,S1_ALL_S1_F3_MAG1_3,S1_ALL_S1_F3_ERR1_3,S1_ALL_S1_F4_ID,S1_ALL_S1_F4_RA,S1_ALL_S1_F4_DEC,S1_ALL_S1_F4_MAG1_4,S1_ALL_S1_F4_ERR1_4,S1_ALL_Separation_S1_F3_S1_F1,S1_ALL_Separation_S1_F4_S1_F1,S1_ALL_Separation_S1_F4_S1_F3,S1_ALL_Separation_max,S1_ALL_ncat,S1_ALL_dist_bayesfactor,S1_ALL_dist_bayesfactor_corrected,S1_ALL_dist_post,S1_ALL_p_single,S1_ALL_p_any,S1_ALL_p_i,S1_ALL_match_flag,S1_ALL_36_asn,S1_ALL_RA,S1_ALL_DEC,S2_ALL_ID,S2_ALL_S2_F1_RA,S2_ALL_S2_F1_DEC,S2_ALL_S2_F1_MAG2_1,S2_ALL_S2_F1_ERR2_1,S2_ALL_S2_F3_ID,S2_ALL_S2_F3_RA,S2_ALL_S2_F3_DEC,S2_ALL_S2_F3_MAG2_3,S2_ALL_S2_F3_ERR2_3,S2_ALL_S2_F4_ID,S2_ALL_S2_F4_RA,S2_ALL_S2_F4_DEC,S2_ALL_S2_F4_MAG2_4,S2_ALL_S2_F4_ERR2_4,S2_ALL_Separation_S2_F3_S2_F1,S2_ALL_Separation_S2_F4_S2_F1,S2_ALL_Separation_S2_F4_S2_F3,S2_ALL_Separation_max,S2_ALL_ncat,S2_ALL_dist_bayesfactor,S2_ALL_dist_bayesfactor_corrected,S2_ALL_dist_post,S2_ALL_p_single,S2_ALL_p_any,S2_ALL_p_i,S2_ALL_match_flag,S2_ALL_45_asn,S2_ALL_RA,S2_ALL_DEC,Separation_S2_ALL_S1_ALL,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'4005',10.65737174,40.83072594,17.27650491,0.0628,'2519',10.65739252,40.83067283,17.23550491,0.0573,'6358',10.65735302,40.83070465,17.18750491,0.0561,0.19939865,0.09205686,0.1571586,0.19939865,3,24.854733,24.854733,0.9998759,0.9998759,0.9906761,0.979494,1,3,10.6573724266667,40.83070114,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4006',10.65892762,40.83200197,17.91750491,0.1036,'2521',10.65894964,40.83198102,17.44150491,0.0606,'-99',-99,-99,-99,-99,0.09636247,nan,nan,0.09636247,2,12.528031,12.528031,0.99119204,0.99119204,0.99119204,1,1,2,10.65893863,40.831991495,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4012',10.65263381,40.83491866,16.44150491,0.0333,'3662',10.65261059,40.83488568,16.43650491,0.029,'-99',-99,-99,-99,-99,0.13452259,nan,nan,0.13452259,2,12.432372,12.432372,0.98904544,0.98904544,0.98904544,1,1,2,10.6526222,40.83490217,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9974731,0,0
'4012',10.65263381,40.83491866,16.44150491,0.0333,'3662',10.65261059,40.83488568,16.43650491,0.029,'-99',-99,-99,-99,-99,0.13452259,nan,nan,0.13452259,2,12.432372,12.432372,0.98904544,0.98904544,0.98904544,1,1,2,10.6526222,40.83490217,'5930',10.65260082,40.8349501,16.77555224,0.0444,'5354',10.65255485,40.83490819,16.70855224,0.0374,'-99',-99,-99,-99,-99,0.19606449,nan,nan,0.19606449,2,12.211479,12.211479,0.98056823,0.98056823,0.98056823,1,1,2,10.652577835,40.834929145,0.15502399,0.15502399,2,12.367922,0.9974731,0.9974731,0.9974731,1,1
'4021',10.70960213,40.76553603,17.05250491,0.0216,'901',10.70956679,40.76551646,17.07250491,0.0196,'-99',-99,-99,-99,-99,0.1193664,nan,nan,0.1193664,2,12.474151,12.474151,0.9900402,0.9900402,0.9900402,1,1,2,10.70958446,40.765526245,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4024',10.72403329,40.74140379,17.75150491,0.0434,'2908',10.72401585,40.74138752,17.50850491,0.0277,'-99',-99,-99,-99,-99,0.075455286,nan,nan,0.075455286,2,12.567034,12.567034,0.99194247,0.99194247,0.99194247,1,1,2,10.72402457,40.741395655,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4025',10.72882429,40.7387901,17.93550491,0.0442,'1114',10.72886207,40.7387785,17.81450491,0.0293,'-99',-99,-99,-99,-99,0.11119204,nan,nan,0.11119204,2,12.494614,12.494614,0.9904942,0.9904942,0.9904942,1,1,2,10.72884318,40.7387843,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4026',10.73058959,40.73185614,17.59950491,0.0591,'2956',10.73058602,40.73182445,17.68050491,0.0517,'-99',-99,-99,-99,-99,0.11449893,nan,nan,0.11449893,2,12.48651,12.48651,0.9903169,0.9903169,0.9903169,1,1,2,10.730587805,40.731840295,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4030',10.70680347,40.76509904,18.03150491,0.0471,'7256',10.70676452,40.76510198,18.15750491,0.0532,'-99',-99,-99,-99,-99,0.10672773,nan,nan,0.10672773,2,12.505177,12.505177,0.99072045,0.99072045,0.99072045,1,1,2,10.706783995,40.76510051,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4043',10.73433121,40.73201819,16.88150491,0.0329,'1840',10.73427936,40.73200955,16.88850491,0.0269,'-99',-99,-99,-99,-99,0.14482485,nan,nan,0.14482485,2,12.401125,12.401125,0.98823786,0.98823786,0.98823786,1,1,2,10.734305285,40.73201387,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4045',10.75196866,40.71014506,16.88950491,0.0452,'3079',10.75201943,40.71013056,16.84250491,0.0248,'-99',-99,-99,-99,-99,0.14805222,nan,nan,0.14805222,2,12.390862,12.390862,0.98796,0.98796,0.9930445,0.5747433,1,2,10.751994045,40.71013781,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4046',10.71808861,40.75465878,18.65550491,0.0582,'-99',-99,-99,-99,-99,'4538',10.71806007,40.75463817,18.98050491,0.0821,nan,0.107529186,nan,0.107529186,2,12.503312,12.503312,0.99078685,0.99078685,0.99078685,1,1,2,10.71807434,40.754648475,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4050',10.69802925,40.78206829,18.91650491,0.1018,'2777',10.69810131,40.78206728,18.65250491,0.064,'2691',10.6980488,40.78210456,18.36750491,0.101,0.19646332,0.14102855,0.19621481,0.19646332,3,24.680622,24.680622,0.99981475,0.99981475,0.99019575,0.97446626,1,3,10.6980597866667,40.7820800433333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4054',10.63252268,40.87995504,15.71950491,0.0135,'708',10.63247309,40.8799202,15.65850491,0.0225,'-99',-99,-99,-99,-99,0.18425657,nan,nan,0.18425657,2,12.260238,12.260238,0.9838035,0.9838035,0.9838035,1,1,2,10.632497885,40.87993762,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4055',10.62838064,40.88289204,17.86150491,0.1003,'-99',-99,-99,-99,-99,'2352',10.62831784,40.88291624,17.82850491,0.092,nan,0.19184919,nan,0.19184919,2,12.229233,12.229233,0.9828216,0.9828216,0.9828216,1,1,2,10.62834924,40.88290414,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4069',10.69715271,40.80521467,16.46650491,0.0223,'4491',10.69708029,40.80520756,16.53450491,0.0223,'-99',-99,-99,-99,-99,0.19899522,nan,nan,0.19899522,2,12.198909,12.198909,0.9813926,0.9813926,0.9813926,1,1,2,10.6971165,40.805211115,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4070',10.69282746,40.80748107,17.58650491,0.0453,'6960',10.6927964,40.80744894,17.71050491,0.0594,'-99',-99,-99,-99,-99,0.14332518,nan,nan,0.14332518,2,12.405817,12.405817,0.9883628,0.9883628,0.9883628,1,1,2,10.69281193,40.807465005,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4071',10.63028095,40.87393083,16.39750491,0.0328,'4226',10.63025919,40.87388692,16.47550491,0.0234,'-99',-99,-99,-99,-99,0.16880958,nan,nan,0.16880958,2,12.319451,12.319451,0.98583865,0.98583865,0.98583865,1,1,2,10.63027007,40.873908875,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4075',10.73080618,40.7411102,19.09250491,0.0965,'-99',-99,-99,-99,-99,'7546',10.73077061,40.74110437,18.62450491,0.0659,nan,0.099264845,nan,0.099264845,2,12.521867,12.521867,0.9911688,0.9911688,0.9911688,1,1,2,10.730788395,40.741107285,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4076',10.73231712,40.74112288,17.26350491,0.0197,'2912',10.73226684,40.74110073,17.26150491,0.0269,'-99',-99,-99,-99,-99,0.15864062,nan,nan,0.15864062,2,12.355605,12.355605,0.98695505,0.98695505,0.98695505,1,1,2,10.73229198,40.741111805,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4078',10.71910992,40.75727171,17.71250491,0.0274,'2920',10.71908637,40.75722198,17.75050491,0.0406,'-99',-99,-99,-99,-99,0.19019766,nan,nan,0.19019766,2,12.236084,12.236084,0.98289305,0.98289305,0.98289305,1,1,2,10.719098145,40.757246845,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4082',10.73611587,40.74004748,18.81150491,0.0622,'9240',10.73611069,40.74010209,18.92550491,0.0783,'-99',-99,-99,-99,-99,0.19710307,nan,nan,0.19710307,2,12.207046,12.207046,0.9817317,0.9817317,0.9817317,1,1,2,10.73611328,40.740074785,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4088',10.69988556,40.78403903,17.93750491,0.0472,'2798',10.69989235,40.7840051,17.99350491,0.0593,'-99',-99,-99,-99,-99,0.12354229,nan,nan,0.12354229,2,12.463138,12.463138,0.989787,0.989787,0.989787,1,1,2,10.699888955,40.784022065,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4089',10.69949152,40.78486925,16.66850491,0.0302,'5817',10.69947519,40.78483526,16.73850491,0.0365,'-99',-99,-99,-99,-99,0.13020869,nan,nan,0.13020869,2,12.444771,12.444771,0.9893505,0.9893505,0.9893505,1,1,2,10.699483355,40.784852255,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4090',10.74108796,40.72929378,18.00650491,0.0391,'3050',10.74111948,40.72926143,18.15550491,0.0468,'-99',-99,-99,-99,-99,0.14476559,nan,nan,0.14476559,2,12.401312,12.401312,0.98824286,0.98824286,0.98824286,1,1,2,10.74110372,40.729277605,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4092',10.74017599,40.73052204,17.92350491,0.0385,'1208',10.74021779,40.73048077,18.02850491,0.0316,'-99',-99,-99,-99,-99,0.18728825,nan,nan,0.18728825,2,12.248008,12.248008,0.9833486,0.9833486,0.9833486,1,1,2,10.74019689,40.730501405,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4096',10.74332664,40.72663034,17.54550491,0.0449,'1219',10.74327447,40.72660376,17.57750491,0.0391,'-99',-99,-99,-99,-99,0.17150502,nan,nan,0.17150502,2,12.309492,12.309492,0.9855149,0.9855149,0.9855149,1,1,2,10.743300555,40.72661705,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4098',10.62505512,40.88642976,16.37850491,0.0434,'1706',10.62501386,40.88641991,16.30150491,0.0429,'-99',-99,-99,-99,-99,0.1177602,nan,nan,0.1177602,2,12.478286,12.478286,0.9901336,0.9901336,0.9901336,1,1,2,10.62503449,40.886424835,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9970375,0,0
'4098',10.62505512,40.88642976,16.37850491,0.0434,'1706',10.62501386,40.88641991,16.30150491,0.0429,'-99',-99,-99,-99,-99,0.1177602,nan,nan,0.1177602,2,12.478286,12.478286,0.9901336,0.9901336,0.9901336,1,1,2,10.62503449,40.886424835,'4255',10.62505924,40.88647926,16.48155224,0.0368,'2620',10.62503246,40.88646576,16.50755224,0.0454,'-99',-99,-99,-99,-99,0.0876026,nan,nan,0.0876026,2,12.545528,12.545528,0.9909006,0.9909006,0.9909006,1,1,2,10.62504585,40.88647251,0.17439255,0.17439255,2,12.298648,0.9970375,0.9970375,0.9970375,1,1
'4100',10.71843726,40.76219383,18.64450491,0.0865,'2922',10.71843589,40.76224629,18.63150491,0.0898,'-99',-99,-99,-99,-99,0.18889295,nan,nan,0.18889295,2,12.241454,12.241454,0.9830997,0.9830997,0.9830997,1,1,2,10.718436575,40.76222006,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4102',10.72550764,40.75397648,17.05650491,0.0317,'1130',10.72544691,40.75397568,17.19050491,0.0267,'-99',-99,-99,-99,-99,0.16564006,nan,nan,0.16564006,2,12.330961,12.330961,0.9862039,0.9862039,0.9862039,1,1,2,10.725477275,40.75397608,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4103',10.72536324,40.75484156,18.02450491,0.0579,'5889',10.72533876,40.7548495,17.99350491,0.0477,'-99',-99,-99,-99,-99,0.072619915,nan,nan,0.072619915,2,12.571592,12.571592,0.9920259,0.9920259,0.9920259,1,1,2,10.725351,40.75484553,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4104',10.72253289,40.758374,17.39850491,0.0298,'2947',10.72246067,40.75836729,17.39950491,0.0221,'-99',-99,-99,-99,-99,0.19841199,nan,nan,0.19841199,2,12.201426,12.201426,0.9814982,0.9814982,0.9814982,1,1,2,10.72249678,40.758370645,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4105',10.68533401,40.80860595,18.25650491,0.0728,'4446',10.68539719,40.80862331,18.21950491,0.0972,'-99',-99,-99,-99,-99,0.18314742,nan,nan,0.18314742,2,12.264662,12.264662,0.98396504,0.98396504,0.98396504,1,1,2,10.6853656,40.80861463,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4107',10.73931362,40.736249,17.05350491,0.0353,'5919',10.73925597,40.73622084,17.03350491,0.0352,'-99',-99,-99,-99,-99,0.18710168,nan,nan,0.18710168,2,12.248766,12.248766,0.9833772,0.9833772,0.9833772,1,1,2,10.739284795,40.73623492,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4114',10.72892446,40.75163244,18.97350491,0.0872,'-99',-99,-99,-99,-99,'2855',10.72889156,40.75165574,19.16950491,0.0976,nan,0.122825935,nan,0.122825935,2,12.465054,12.465054,0.9899469,0.9899469,0.9899469,1,1,2,10.72890801,40.75164409,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4118',10.62295252,40.89323674,16.45450491,0.0319,'4189',10.62297761,40.89324258,16.38550491,0.0234,'-99',-99,-99,-99,-99,0.071442194,nan,nan,0.071442194,2,12.573435,12.573435,0.9920594,0.9920594,0.9920594,1,1,2,10.622965065,40.89323966,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4120',10.72025566,40.76383008,18.56150491,0.0598,'8412',10.72027095,40.76379525,18.78550491,0.0729,'-99',-99,-99,-99,-99,0.13213731,nan,nan,0.13213731,2,12.439278,12.439278,0.9892164,0.9892164,0.9892164,1,1,2,10.720263305,40.763812665,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4121',10.70013761,40.79446104,18.01650491,0.0427,'2827',10.70007638,40.7944461,18.16450491,0.0558,'-99',-99,-99,-99,-99,0.17532998,nan,nan,0.17532998,2,12.295089,12.295089,0.98503375,0.98503375,0.98503375,1,1,2,10.700106995,40.79445357,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4128',10.70441928,40.78796349,18.29850491,0.0697,'-99',-99,-99,-99,-99,'985',10.70436572,40.78799976,18.33850491,0.0782,nan,0.19586042,nan,0.19586042,2,12.212348,12.212348,0.9821527,0.9821527,0.9821527,1,1,2,10.7043925,40.787981625,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4129',10.67798294,40.82332118,16.53650491,0.0244,'-99',-99,-99,-99,-99,'2654',10.67794316,40.8232993,16.48750491,0.0269,nan,0.13397157,nan,0.13397157,2,12.433978,12.433978,0.9892093,0.9892093,0.9892093,1,1,2,10.67796305,40.82331024,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4130',10.71073317,40.77992581,18.31450491,0.0595,'995',10.71073042,40.77993365,18.42050491,0.0487,'-99',-99,-99,-99,-99,0.029202601,nan,nan,0.029202601,2,12.619591,12.619591,0.9928543,0.9928543,0.9928543,1,1,2,10.710731795,40.77992973,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4132',10.62964472,40.88999012,16.63750491,0.0421,'5637',10.62959664,40.88997989,16.64450491,0.0344,'-99',-99,-99,-99,-99,0.13593291,nan,nan,0.13593291,2,12.42823,12.42823,0.98894167,0.98894167,0.98894167,1,1,2,10.62962068,40.889985005,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4135',10.67777355,40.82482517,17.67450491,0.0663,'-99',-99,-99,-99,-99,'5790',10.67770132,40.82482395,17.65450491,0.0589,nan,0.19681528,nan,0.19681528,2,12.208277,12.208277,0.98198766,0.98198766,0.98198766,1,1,2,10.677737435,40.82482456,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4136',10.7202019,40.76833648,16.89450491,0.0248,'3770',10.72013403,40.76832484,16.97050491,0.0254,'-99',-99,-99,-99,-99,0.18973163,nan,nan,0.18973163,2,12.238006,12.238006,0.9829673,0.9829673,0.9829673,1,1,2,10.720167965,40.76833066,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4140',10.67878648,40.8290773,17.43350491,0.0493,'7243',10.67873411,40.82909246,17.23950491,0.077,'-99',-99,-99,-99,-99,0.15273853,nan,nan,0.15273853,2,12.375558,12.375558,0.9875335,0.9875335,0.9875335,1,1,2,10.678760295,40.82908488,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4141',10.68236576,40.82906954,15.65550491,0.0171,'6389',10.68234203,40.82902566,15.69250491,0.028,'-99',-99,-99,-99,-99,0.17068173,nan,nan,0.17068173,2,12.312551,12.312551,0.9856151,0.9856151,0.9856151,1,1,2,10.682353895,40.8290476,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4146',10.74971535,40.73115338,16.35050491,0.0349,'3131',10.74966045,40.73113062,16.38050491,0.0185,'-99',-99,-99,-99,-99,0.17071567,nan,nan,0.17071567,2,12.312425,12.312425,0.98561096,0.98561096,0.98561096,1,1,2,10.7496879,40.731142,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4150',10.73593415,40.75072733,16.47350491,0.0237,'1215',10.73586858,40.7507107,16.57950491,0.0305,'-99',-99,-99,-99,-99,0.1885783,nan,nan,0.1885783,2,12.2427435,12.2427435,0.983149,0.983149,0.983149,1,1,2,10.735901365,40.750719015,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4151',10.74888408,40.7336145,18.65350491,0.105,'1298',10.74884058,40.73363915,18.56350491,0.1079,'-99',-99,-99,-99,-99,0.14817525,nan,nan,0.14817525,2,12.390467,12.390467,0.98794913,0.98794913,0.98794913,1,1,2,10.74886233,40.733626825,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'4164',10.71796895,40.78639283,18.15250491,0.0479,'4612',10.71795918,40.78639981,18.72350491,0.0603,'-99',-99,-99,-99,-99,0.036614195,nan,nan,0.036614195,2,12.614295,12.614295,0.9927673,0.9927673,0.9927673,1,1,2,10.717964065,40.78639632,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
