S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'1309',10.77063978,40.80477449,18.53650491,0.0559,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.77063978,40.80477449,'1471',10.77056903,40.8047729,18.54150491,0.0901,0.19287772,0.19287772,2,12.2249365,0.9826538,0.9826538,0.9826538,1,1,2,10.770604405,40.804773695,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1312',10.70009989,40.905761,16.83550491,0.0298,'4693',10.70008732,40.9057187,16.91950491,0.0311,0.15607338,0.15607338,2,12.364377,0.98721254,0.98721254,0.98721254,1,1,2,10.700093605,40.90573985,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.700093605,40.90573985,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1317',10.70627493,40.89947105,17.13650491,0.0398,'1305',10.7062431,40.89942545,17.04250491,0.0312,0.18560772,0.18560772,2,12.254811,0.98360324,0.98360324,0.98360324,1,1,2,10.706259015,40.89944825,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.706259015,40.89944825,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1325',10.70333202,40.91453722,15.58450491,0.0218,'3134',10.70331383,40.91448774,15.83150491,0.0268,0.184874,0.184874,2,12.257763,0.98371243,0.98371243,0.98371243,1,1,2,10.703322925,40.91451248,'3239',10.70325462,40.91449762,16.71550491,0.0495,0.19336927,0.19336927,2,12.222876,0.9825727,0.9825727,0.9825727,1,1,3,10.7033001566667,40.9145075266667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1326',10.71202607,40.90845327,17.62150491,0.0492,'3161',10.71196826,40.90846094,18.16150491,0.0978,0.1596904,0.1596904,2,12.351976,0.98684704,0.98684704,0.98684704,1,1,2,10.711997165,40.908457105,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.711997165,40.908457105,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1327',10.71246402,40.90731087,16.68350491,0.0384,'3162',10.71240526,40.90728016,16.84250491,0.0195,0.19437559,0.19437559,2,12.218638,0.9822044,0.9822044,0.9822044,1,1,2,10.71243464,40.907295515,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.71243464,40.907295515,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1332',10.69171518,40.90708585,16.43450491,0.0239,'3040',10.69168321,40.90706039,16.36950491,0.026,0.12636033,0.12636033,2,12.455491,0.98960745,0.98960745,0.98960745,1,1,2,10.691699195,40.90707312,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.691699195,40.90707312,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1335',10.74672422,40.83384851,17.62350491,0.0652,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74672422,40.83384851,'1461',10.74667033,40.83381527,17.81450491,0.0444,0.18938154,0.18938154,2,12.239447,0.9832142,0.9832142,0.9832142,1,1,2,10.746697275,40.83383189,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1336',10.74757051,40.83435748,17.29650491,0.0544,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.74757051,40.83435748,'3891',10.74754199,40.83435435,17.31950491,0.0421,0.07849493,0.07849493,2,12.561954,0.99194115,0.99194115,0.99194115,1,1,2,10.74755625,40.834355915,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1342',10.76382346,40.81521078,17.68150491,0.0842,'1591',10.76379453,40.81517449,17.63350491,0.0726,0.15258008,0.15258008,2,12.376083,0.9875484,0.9875484,0.9875484,1,1,2,10.763808995,40.815192635,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.763808995,40.815192635,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1349',10.73234708,40.86778748,17.78250491,0.0577,'9403',10.73235946,40.86780074,17.89850491,0.0666,0.05843489,0.05843489,2,12.591776,0.99238527,0.99238527,0.99238527,1,1,2,10.73235327,40.86779411,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.73235327,40.86779411,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1350',10.73791056,40.86741666,17.30550491,0.0467,'4940',10.73790833,40.86736284,17.18150491,0.0607,0.19384709,0.19384709,2,12.220866,0.9822938,0.9822938,0.9822938,1,1,2,10.737909445,40.86738975,'3372',10.73785337,40.86737633,16.53250491,0.0381,0.1601216,0.1601216,2,12.350479,0.9869516,0.9869516,0.9869516,1,1,3,10.7378907533333,40.8673852766667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1359',10.76669769,40.81269011,18.66550491,0.0507,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.76669769,40.81269011,'3919',10.76670526,40.81266775,18.44850491,0.0777,0.08309648,0.08309648,2,12.55388,0.9917912,0.9917912,0.9917912,1,1,2,10.766701475,40.81267893,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1366',10.76607104,40.81490308,18.01450491,0.0558,'3503',10.76611288,40.814886,18.84050491,0.1532,0.1295217,0.1295217,2,12.446709,0.9893974,0.9893974,0.9893974,1,1,2,10.76609196,40.81489454,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.76609196,40.81489454,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1379',10.74927326,40.85188772,16.76150491,0.0241,'1457',10.74927429,40.8518355,16.68450491,0.0357,0.18801293,0.18801293,2,12.245055,0.9832369,0.9832369,0.9832369,1,1,2,10.749273775,40.85186161,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.749273775,40.85186161,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1397',10.73367137,40.86191273,16.58550491,0.0314,'3838',10.73363262,40.86187269,16.66950491,0.0385,0.17862873,0.17862873,2,12.282412,0.98459727,0.98459727,0.98459727,1,1,2,10.733651995,40.86189271,'1892',10.73360865,40.86188711,16.62250491,0.0222,0.11972239,0.11972239,2,12.473227,0.9901325,0.9901325,0.9901325,1,1,3,10.7336375466667,40.8618908433333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1398',10.71367045,40.88881306,17.52550491,0.0604,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71367045,40.88881306,'4837',10.7136803,40.88876587,17.62550491,0.0543,0.17198603,0.17198603,2,12.307698,0.9856202,0.9856202,0.9856202,1,1,2,10.713675375,40.888789465,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1405',10.75798271,40.83518728,18.56350491,0.093,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.75798271,40.83518728,'8167',10.75795071,40.83519287,18.54650491,0.1039,0.0894526,0.0894526,2,12.541972,0.9915649,0.9915649,0.9915649,1,1,2,10.75796671,40.835190075,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1473',10.72335363,40.89602338,17.01250491,0.03,'7980',10.72329518,40.89600596,17.02350491,0.0299,0.17097278,0.17097278,2,12.311471,0.9855798,0.9855798,0.9855798,1,1,2,10.723324405,40.89601467,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.723324405,40.89601467,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1474',10.72252763,40.89835665,17.46150491,0.049,'7083',10.72247148,40.89836353,17.47950491,0.0443,0.15478647,0.15478647,2,12.36872,0.9873382,0.9873382,0.9873382,1,1,2,10.722499555,40.89836009,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.722499555,40.89836009,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1476',10.72328645,40.89813236,17.60550491,0.0505,'7085',10.72328795,40.8981094,17.66550491,0.0537,0.08275672,0.08275672,2,12.554492,0.99170834,0.99170834,0.99170834,1,1,2,10.7232872,40.89812088,'9406',10.72331323,40.89815094,17.74450491,0.0545,0.12933601,0.12933601,2,12.44723,0.98953015,0.98953015,0.98953015,1,1,3,10.7232958766667,40.8981309,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1492',10.73452915,40.88342177,18.00250491,0.051,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.73452915,40.88342177,'6175',10.73446243,40.88341428,18.35550491,0.0896,0.1835864,0.1835864,2,12.262914,0.9840831,0.9840831,0.9840831,1,1,2,10.73449579,40.883418025,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1493',10.73287566,40.88491577,17.91750491,0.0762,'1515',10.73285164,40.88488795,17.56450491,0.0479,0.11960068,0.11960068,2,12.473543,0.99002635,0.99002635,0.99002635,1,1,2,10.73286365,40.88490186,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.73286365,40.88490186,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1507',10.7143726,40.90915244,17.52850491,0.05,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7143726,40.90915244,'3352',10.71432238,40.90917652,17.63550491,0.0485,0.16181308,0.16181308,2,12.344566,0.9867751,0.9867751,0.9867751,1,1,2,10.71434749,40.90916448,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1508',10.71545852,40.90927871,16.98850491,0.052,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71545852,40.90927871,'244',10.71541538,40.90926414,17.15650491,0.0412,0.12855767,0.12855767,2,12.4494095,0.98958206,0.98958206,0.98958206,1,1,2,10.71543695,40.909271425,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1510',10.7172397,40.910705,16.13350491,0.0311,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.7172397,40.910705,'245',10.71722046,40.91067214,16.37050491,0.0243,0.12935974,0.12935974,2,12.447164,0.9895286,0.9895286,0.9895286,1,1,2,10.71723008,40.91068857,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1528',10.71028678,40.9170262,17.75950491,0.0576,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71028678,40.9170262,'3341',10.71032904,40.91701017,17.63350491,0.0484,0.12863393,0.12863393,2,12.449197,0.989577,0.989577,0.989577,1,1,2,10.71030791,40.917018185,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1541',10.73924607,40.88564121,16.56450491,0.0302,'3463',10.73920877,40.88565955,16.69950491,0.0419,0.12109945,0.12109945,2,12.469626,0.9899369,0.9899369,0.9899369,1,1,2,10.73922742,40.88565038,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.73922742,40.88565038,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1545',10.74274859,40.88393995,18.42750491,0.0911,'11888',10.74269199,40.88393292,18.70850491,0.1726,0.15611511,0.15611511,2,12.364236,0.9872084,0.9872084,0.9872084,1,1,2,10.74272029,40.883936435,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.74272029,40.883936435,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1563',10.71445881,40.9188676,16.64450491,0.0403,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.71445881,40.9188676,'7820',10.71441672,40.91883464,16.74150491,0.047,0.1648905,0.1648905,2,12.333651,0.98644304,0.98644304,0.98644304,1,1,2,10.714437765,40.91885112,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1609',10.67028891,40.7381081,17.52750491,0.0556,'696',10.67032799,40.73806207,17.76550491,0.0522,0.19703445,0.19703445,2,12.207339,0.9817439,0.9817439,0.9817439,1,1,2,10.67030845,40.738085085,'617',10.67027435,40.7381248,17.82450491,0.0526,0.17056791,0.17056791,2,12.312973,0.9857913,0.9857913,0.9857913,1,1,3,10.6702970833333,40.7380983233333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1622',10.6320899,40.82593686,16.44350491,0.0395,'1666',10.63209454,40.82590005,16.39350491,0.0281,0.13311745,0.13311745,2,12.436455,0.9891468,0.9891468,0.9891468,1,1,2,10.63209222,40.825918455,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.63209222,40.825918455,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1626',10.59226353,40.86646355,16.87350491,0.0505,'5398',10.59224206,40.86643836,16.57550491,0.0619,0.107889354,0.107889354,2,12.502469,0.990663,0.990663,0.990663,1,1,2,10.592252795,40.866450955,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.592252795,40.866450955,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1634',10.69933077,40.72096376,18.05850491,0.0773,'5177',10.69929067,40.72100227,17.88750491,0.037,0.17660816,0.17660816,2,12.290204,0.98486704,0.98486704,0.98486704,1,1,2,10.69931072,40.720983015,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.69931072,40.720983015,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1638',10.59499486,40.88028062,17.29050491,0.035,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59499486,40.88028062,'1609',10.59494164,40.88026647,17.35950491,0.0427,0.15355428,0.15355428,2,12.372846,0.9875985,0.9875985,0.9875985,1,1,2,10.59496825,40.880273545,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1642',10.66702643,40.76674232,18.27650491,0.1076,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.66702643,40.76674232,'2307',10.66704848,40.7667819,17.84850491,0.051,0.15465215,0.15465215,2,12.369171,0.9874944,0.9874944,0.9874944,1,1,2,10.667037455,40.76676211,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1645',10.67714987,40.76005454,17.71450491,0.0733,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67714987,40.76005454,'759',10.67710207,40.76001732,17.41750491,0.0358,0.18693025,0.18693025,2,12.249462,0.9835906,0.9835906,0.9835906,1,1,2,10.67712597,40.76003593,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'1649',10.59706941,40.87067664,16.88350491,0.0449,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59706941,40.87067664,'6758',10.59705016,40.87064088,16.82050491,0.0618,0.13899325,0.13899325,2,12.419096,0.9888373,0.9888373,0.9888373,1,1,2,10.597059785,40.87065876,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.9985278,0,0
'1649',10.59706941,40.87067664,16.88350491,0.0449,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59706941,40.87067664,'6758',10.59705016,40.87064088,16.82050491,0.0618,0.13899325,0.13899325,2,12.419096,0.9888373,0.9888373,0.9888373,1,1,2,10.597059785,40.87065876,'393',10.59703162,40.87063182,17.49855224,0.0982,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.59703162,40.87063182,'2978',10.59706062,40.87065456,17.57355224,0.0898,0.11372864,0.11372864,2,12.488419,0.98961663,0.98961663,0.993832,0.5915056,1,2,10.59704612,40.87064319,0.06727305,0.06727305,2,12.579714,0.9985278,0.9985278,0.9985278,1,1
'1652',10.62829283,40.827554,17.93150491,0.0573,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62829283,40.827554,'5494',10.62825009,40.82751767,17.97550491,0.0598,0.17510141,0.17510141,2,12.2959585,0.985232,0.985232,0.985232,1,1,2,10.62827146,40.827535835,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
