S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag,total_asn,mean_RA,mean_DEC
6672,10.700254,40.87153611,15.67450491,0.0346,7818,10.70018929,40.87149258,15.75650491,0.038,0.23577209,0.23577209,2,11.875904,0.96164167,0.96164167,0.96164167,1.0,1,2,10.700221645,40.871514345,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.700221645,40.871514345,7245,10.70021029,40.87144914,15.71655224,0.0361,7246,10.70017035,40.87145349,15.67155224,0.0404,0.10984851,0.10984851,2,11.994038,0.96834046,0.96834046,0.96834046,1.0,1,2,10.70019032,40.871451315,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.70019032,40.871451315,0.24240246,0.24240246,2,11.867298,0.96254516,0.96254516,0.96254516,1.0,1,4,10.7002059825,40.871482830000005
6677,10.69211817,40.88478986,17.31350491,0.062,6437,10.69222728,40.884595,16.73350491,0.0466,0.7617643,0.7617643,2,10.451699,0.48558354,0.48558354,0.48558354,1.0,1,2,10.692172725,40.88469243,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.692172725,40.88469243,3777,10.69221028,40.88471172,17.21655224,0.0685,5558,10.69210401,40.8847046,17.65855224,0.1182,0.29036874,0.29036874,2,11.797934,0.95115376,0.95115376,0.95115376,1.0,1,2,10.692157145,40.88470816,7654,10.69206136,40.88466254,17.18055224,0.0765,0.30811644,0.30811644,2,11.769102,0.9478871,0.9478871,0.9478871,1.0,1,3,10.6921252166667,40.8846929533333,0.12931725,0.12931725,2,11.981399,0.97094756,0.97094756,0.97094756,1.0,1,5,10.692148970833351,40.88469269166665
6681,10.70845528,40.86468747,16.86850491,0.0465,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70845528,40.86468747,11393,10.70841319,40.86463321,17.05250491,0.0654,0.22646694,0.22646694,2,11.887579,0.9630339,0.9630339,0.9630339,1.0,1,2,10.708434235,40.86466034,7771,10.70844029,40.86455036,16.77355224,0.0412,4228,10.70838326,40.86457413,16.77455224,0.0539,0.17728525,0.17728525,2,11.941479,0.96441245,0.96441245,0.96441245,1.0,1,2,10.708411775,40.864562245,7890,10.70826626,40.86460515,16.96455224,0.0617,0.42521405,0.42521405,2,11.536018,0.91405064,0.91405064,0.91405064,1.0,1,3,10.70836327,40.8645765466667,0.35822365,0.35822365,2,11.678474,0.9433028,0.9433028,0.9433028,1.0,1,5,10.708398752499999,40.86461844333335
6682,10.71881602,40.85101043,17.01750491,0.0308,1295,10.71878003,40.85095963,16.97550491,0.0379,0.20748462,0.20748462,2,11.909938,0.9644301,0.9644301,0.9644301,1.0,1,2,10.718798025,40.85098503,3127,10.71875377,40.85097365,16.91750491,0.045,0.12728354,0.12728354,2,11.982815,0.9700952,0.9700952,0.9700952,1.0,1,3,10.7187832733333,40.8509812366667,993,10.71880559,40.85104293,17.56355224,0.072,950,10.71878416,40.85097731,17.47655224,0.0503,0.24333301,0.24333301,2,11.866072,0.9579482,0.9579482,0.9579482,1.0,1,2,10.718794875,40.85101012,10299,10.71867572,40.85105276,18.79155224,0.1265,0.3589482,0.3589482,2,11.677064,0.93636835,0.93636835,0.93636835,1.0,1,3,10.7187551566667,40.8510243333333,0.17301147,0.17301147,2,11.945542,0.9685258,0.9685258,0.9685258,1.0,1,6,10.718769215,40.851002785
6684,10.69141182,40.88968444,15.71150491,0.0333,8090,10.69135958,40.88965574,15.81850491,0.0296,0.17574875,0.17574875,2,11.942951,0.9669476,0.9669476,0.9669476,1.0,1,2,10.6913857,40.88967009,6463,10.69134202,40.88966261,15.65450491,0.0317,0.121886775,0.121886775,2,11.986465,0.9703381,0.9703381,0.9703381,1.0,1,3,10.69137114,40.8896675966667,6037,10.69142469,40.88972235,15.76455224,0.0415,6691,10.69137363,40.88965216,15.66955224,0.0421,0.288373,0.288373,2,11.801068,0.9514881,0.9514881,0.9514881,1.0,1,2,10.69139916,40.889687255,6309,10.69130481,40.88964379,15.64355224,0.0328,0.3006936,0.3006936,2,11.781368,0.94926476,0.94926476,0.94926476,1.0,1,3,10.69136771,40.8896727666667,0.020821715,0.020821715,2,12.025614,0.9736858,0.9736858,0.9736858,1.0,1,6,10.691369425,40.8896701816667
6687,10.69611154,40.8853407,17.26250491,0.0757,7563,10.69602695,40.88531264,17.27450491,0.0736,0.25141302,0.25141302,2,11.855221,0.9598458,0.9598458,0.9598458,1.0,1,2,10.696069245,40.88532667,8008,10.69599267,40.88533592,16.40550491,0.0411,0.21105589,0.21105589,2,11.905881,0.96450526,0.96450526,0.96450526,1.0,1,3,10.69604372,40.8853297533333,7538,10.69600628,40.88540631,17.03355224,0.0573,4201,10.69594989,40.88538459,16.79655224,0.0466,0.17224579,0.17224579,2,11.9462595,0.9647884,0.9647884,0.9647884,1.0,1,2,10.695978085,40.88539545,3636,10.6958881,40.88537653,16.82855224,0.0533,0.25420475,0.25420475,2,11.85139,0.9564907,0.9564907,0.96760297,0.7360484,1,3,10.69594809,40.8853891433333,0.3368302,0.3368302,2,11.718836,0.94807327,0.94807327,0.94807327,1.0,1,6,10.695995905,40.885359448333304
6690,10.706852,40.87386333,17.63250491,0.0718,11873,10.70678487,40.87383883,18.54950491,0.1285,0.20290968,0.20290968,2,11.915034,0.96483046,0.96483046,0.96483046,1.0,1,2,10.706818435,40.87385108,7593,10.70684642,40.87422738,17.67550491,0.1228,1.3568202,1.3568202,2,7.029795,0.00036132432,0.00036132432,0.00036132432,1.0,1,3,10.7068277633333,40.8739765133333,12986,10.70703251,40.8741088,18.75055224,0.1414,5026,10.70684779,40.87380415,17.68155224,0.0518,1.206516,1.206516,2,8.075577,0.0036767405,0.0036767405,0.0036767405,1.0,1,2,10.70694015,40.873956475,5550,10.70672927,40.87383421,17.73855224,0.0604,0.72337025,0.72337025,2,10.606472,0.5557098,0.5557098,0.5557098,1.0,1,3,10.7068698566667,40.87391572,0.24703738,0.24703738,2,11.861141,0.96203065,0.96203065,0.97024345,0.777066,1,6,10.70684881,40.873946116666644
6691,10.70764223,40.8738152,17.39750491,0.0735,1248,10.70763976,40.87372217,17.36850491,0.085,0.33497548,0.33497548,2,11.722218,0.94623125,0.94623125,0.94623125,1.0,1,2,10.707640995,40.873768685,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.707640995,40.873768685,3832,10.70765629,40.87379173,17.61355224,0.0907,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70765629,40.87379173,7086,10.70752086,40.87387517,17.68155224,0.0658,0.47554305,0.47554305,2,11.412966,0.88902193,0.88902193,0.88902193,1.0,1,2,10.707588575,40.87383345,0.2733545,0.2733545,2,11.823968,0.95877737,0.95877737,0.95877737,1.0,1,4,10.707614785,40.8738010675
6695,10.72397234,40.85175313,16.15750491,0.0252,3205,10.72393979,40.85172688,16.23550491,0.0298,0.12956274,0.12956274,2,11.981226,0.9696513,0.9696513,0.9696513,1.0,1,2,10.723956065,40.851740005,6530,10.72392753,40.8517502,16.12950491,0.0319,0.085934296,0.085934296,2,12.006745,0.97165304,0.97165304,0.97165304,1.0,1,3,10.7239465533333,40.8517434033333,9894,10.72397833,40.85175359,18.24755224,0.1487,2849,10.72393944,40.85171917,16.57555224,0.0487,0.16299978,0.16299978,2,11.954673,0.96544063,0.96544063,0.96544063,1.0,1,2,10.723958885,40.85173638,1468,10.72385901,40.85172746,16.44055224,0.0419,0.27385458,0.27385458,2,11.823225,0.9537105,0.9537105,0.9537105,1.0,1,3,10.7239255933333,40.8517334066667,0.067473866,0.067473866,2,12.014433,0.97301805,0.97301805,0.97301805,1.0,1,6,10.7239360733333,40.851738405000006
6702,10.68176941,40.91011544,17.65750491,0.0592,3771,10.68170673,40.91006457,17.28950491,0.0617,0.25023606,0.25023606,2,11.856824,0.95998776,0.95998776,0.95998776,1.0,1,2,10.68173807,40.910090005,3801,10.6815374,40.9101488,17.68250491,0.0696,0.58554816,0.58554816,2,11.096133,0.8081009,0.8081009,0.80810446,0.9999767,1,3,10.68167118,40.9101096033333,5760,10.68188212,40.91016897,17.69355224,0.0811,8966,10.68196142,40.91017832,18.27055224,0.0976,0.21835782,0.21835782,2,11.89737,0.96075743,0.96075743,0.96075743,1.0,1,2,10.68192177,40.910173645,4907,10.68182133,40.91022184,18.28855224,0.144,0.3236901,0.3236901,2,11.742394,0.9447643,0.9447643,0.9447643,1.0,1,3,10.68188829,40.91018971,0.6573202,0.6573202,2,10.854006,0.71366525,0.71366525,0.71366525,1.0,1,6,10.681779735,40.91014965666665
6705,10.69678311,40.89377625,16.67950491,0.0439,7018,10.69676151,40.89370418,16.87650491,0.0386,0.26602727,0.26602727,2,11.834695,0.9579841,0.9579841,0.9579841,1.0,1,2,10.69677231,40.893740215,7728,10.69675444,40.89370192,16.90150491,0.0432,0.14618763,0.14618763,2,11.968782,0.9691435,0.9691435,0.9691435,1.0,1,3,10.6967663533333,40.89372745,5766,10.69689922,40.89374078,17.05955224,0.0708,890,10.69672811,40.8937493,17.02855224,0.067,0.46665582,0.46665582,2,11.435695,0.8942505,0.8942505,0.8942505,1.0,1,2,10.696813665,40.89374504,12057,10.69700901,40.8936398,18.13655224,0.1232,0.6527902,0.6527902,2,10.870114,0.6965299,0.6965299,0.6965299,1.0,1,3,10.69687878,40.89370996,0.31236193,0.31236193,2,11.761952,0.95274895,0.95274895,0.95274895,1.0,1,6,10.69682256666665,40.893718705
6711,10.71409415,40.87428019,16.86450491,0.0217,1334,10.71405876,40.87426167,17.05650491,0.05,0.11715724,0.11715724,2,11.989533,0.9702092,0.9702092,0.9702092,1.0,1,2,10.714076455,40.87427093,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.714076455,40.87427093,2444,10.71412604,40.87429578,16.98755224,0.0504,6720,10.71400785,40.87431647,17.05955224,0.0556,0.3302379,0.3302379,2,11.730772,0.9434466,0.9434466,0.9434466,1.0,1,2,10.714066945,40.874306125,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.714066945,40.874306125,0.1293196,0.1293196,2,11.981397,0.97094744,0.97094744,0.97094744,1.0,1,4,10.714071700000002,40.8742885275
6712,10.71382096,40.8755401,16.05250491,0.022,1333,10.71378567,40.87551201,15.98450491,0.0212,0.13947761,0.13947761,2,11.973986,0.9691568,0.9691568,0.9691568,1.0,1,2,10.713803315,40.875526055,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.713803315,40.875526055,6880,10.71384091,40.87556283,16.35255224,0.0451,2331,10.71372851,40.87552497,16.33855224,0.038,0.33494642,0.33494642,2,11.722271,0.94239306,0.94239306,0.94239306,1.0,1,2,10.71378471,40.8755439,5008,10.71365142,40.87555654,16.54455224,0.0444,0.36566812,0.36566812,2,11.663847,0.9345308,0.9345308,0.9345308,1.0,1,3,10.71374028,40.8755481133333,0.18907084,0.18907084,2,11.929759,0.96739894,0.96739894,0.96739894,1.0,1,5,10.7137717975,40.87553708416665
6716,10.70251208,40.89008527,18.04250491,0.0601,8224,10.70249931,40.89006257,18.16550491,0.1208,0.088802874,0.088802874,2,12.005385,0.97124624,0.97124624,0.97124624,1.0,1,2,10.702505695,40.89007392,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.702505695,40.89007392,6551,10.70258037,40.8901412,18.50955224,0.0945,11282,10.70246935,40.89008543,18.58655224,0.1227,0.3627632,0.3627632,2,11.669591,0.93544346,0.93544346,0.93544346,1.0,1,2,10.70252486,40.890113315,5845,10.7023561,40.89011016,18.65155224,0.1423,0.45941725,0.45941725,2,11.45389,0.8979838,0.8979838,0.8979838,1.0,1,3,10.7024686066667,40.8901122633333,0.17100246,0.17100246,2,11.947418,0.96865726,0.96865726,0.96865726,1.0,1,5,10.702487150833349,40.89009309166665
6718,10.70567381,40.89062752,17.27150491,0.0612,6488,10.7055869,40.89059757,17.37250491,0.084,0.25993806,0.25993806,2,11.843389,0.95878243,0.95878243,0.95878243,1.0,1,2,10.705630355,40.890612545,7315,10.70555878,40.89060992,17.38650491,0.0796,0.1950175,0.1950175,2,11.923559,0.9658727,0.9658727,0.9658727,1.0,1,3,10.7056064966667,40.89061167,11049,10.70599505,40.89052403,19.08555224,0.206,2314,10.70564117,40.89061635,17.38755224,0.0825,1.0188044,1.0188044,2,9.209407,0.047820263,0.047820263,0.047820263,1.0,1,2,10.70581811,40.89057019,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.70581811,40.89057019,0.59494233,0.59494233,2,11.066032,0.8024157,0.8024157,0.8024157,1.0,1,5,10.70571230333335,40.89059093
6719,10.70525262,40.88653837,15.68450491,0.0132,5939,10.70520846,40.88649083,15.71750491,0.0177,0.20912962,0.20912962,2,11.908078,0.9642829,0.9642829,0.9642829,1.0,1,2,10.70523054,40.8865146,186,10.70517483,40.88651239,15.56750491,0.0191,0.15183045,0.15183045,2,11.964218,0.96882766,0.96882766,0.96882766,1.0,1,3,10.70521197,40.8865138633333,7835,10.70528841,40.88652478,15.80055224,0.0371,5617,10.70520426,40.88652319,15.77955224,0.0385,0.22909641,0.22909641,2,11.884328,0.9596094,0.9596094,0.9596094,1.0,1,2,10.705246335,40.886523985,7261,10.70513059,40.88652016,15.55955224,0.0309,0.3153155,0.3153155,2,11.75692,0.94648397,0.94648397,0.94648397,1.0,1,3,10.7052077533333,40.88652271,0.033852596,0.033852596,2,12.02368,0.9735715,0.9735715,0.9735715,1.0,1,6,10.70520986166665,40.88651828666665
6720,10.70666388,40.88592184,16.24550491,0.0249,5941,10.70658889,40.88588768,16.29550491,0.033,0.23828252,0.23828252,2,11.872674,0.96136636,0.96136636,0.96136636,1.0,1,2,10.706626385,40.88590476,187,10.70655065,40.88589904,16.41450491,0.0345,0.20715037,0.20715037,2,11.910315,0.96485305,0.96485305,0.96485305,1.0,1,3,10.70660114,40.8859028533333,2390,10.70668843,40.88592221,16.70155224,0.0604,7253,10.70664387,40.88588835,16.54755224,0.0319,0.17194971,0.17194971,2,11.946536,0.96481,0.96481,0.96481,1.0,1,2,10.70666615,40.88590528,6692,10.70652461,40.88592483,16.75255224,0.0365,0.39159903,0.39159903,2,11.610547,0.92660934,0.92660934,0.92660934,1.0,1,3,10.70661897,40.8859117966667,0.058236223,0.058236223,2,12.017585,0.97320795,0.97320795,0.9734588,0.990381,1,6,10.706610054999999,40.885907325
6725,10.72504985,40.86246524,16.86050491,0.031,4758,10.72503911,40.86243725,16.90150491,0.0485,0.10492099,0.10492099,2,11.99691,0.9706962,0.9706962,0.9706962,1.0,1,2,10.72504448,40.862451245,7611,10.72499309,40.86243847,16.81450491,0.0353,0.14727989,0.14727989,2,11.967913,0.96908355,0.96908355,0.96908355,1.0,1,3,10.72502735,40.8624469866667,5784,10.72504335,40.86247931,17.81055224,0.0901,3770,10.72503573,40.86247486,17.60255224,0.0738,0.026211651,0.026211651,2,12.024925,0.97044975,0.97044975,0.97044975,1.0,1,2,10.72503954,40.862477085,966,10.72493702,40.86246758,18.12355224,0.0988,0.28121215,0.28121215,2,11.8121395,0.9525705,0.9525705,0.9525705,1.0,1,3,10.7250053666667,40.8624739166667,0.11393506,0.11393506,2,11.991555,0.97160006,0.97160006,0.9717321,0.99521446,1,6,10.725016358333349,40.8624604516667
6726,10.7212186,40.86767553,17.59450491,0.0683,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.7212186,40.86767553,7412,10.72110845,40.86745957,17.97650491,0.075,0.83328366,0.83328366,2,10.142056,0.31883585,0.31883585,0.31883585,1.0,1,2,10.721163525,40.86756755,13077,10.7213287,40.86758039,17.58955224,0.1205,12837,10.72108161,40.86749107,17.52255224,0.095,0.74558276,0.74558276,2,10.517905,0.50540614,0.50540614,0.50540614,1.0,1,2,10.721205155,40.86753573,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.721205155,40.86753573,0.1611419,0.1611419,2,11.956307,0.9692728,0.9692728,0.9692728,1.0,1,4,10.72118434,40.86755164
6729,10.7149831,40.87730875,16.30250491,0.0208,1332,10.71495278,40.87727826,16.33750491,0.0215,0.13733004,0.13733004,2,11.975599,0.96926767,0.96926767,0.96926767,1.0,1,2,10.71496794,40.877293505,3858,10.71491647,40.87730018,16.13450491,0.0239,0.14214751,0.14214751,2,11.971945,0.96936053,0.96936053,0.96936053,1.0,1,3,10.7149507833333,40.87729573,2446,10.71497349,40.87728202,16.86555224,0.0663,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.71497349,40.87728202,9105,10.71480211,40.87731198,18.44555224,0.16,0.4788035,0.4788035,2,11.40452,0.88708866,0.88708866,0.88708866,1.0,1,2,10.7148878,40.877297,0.17150198,0.17150198,2,11.946954,0.9686248,0.9686248,0.9686248,1.0,1,5,10.71491929166665,40.877296365
6730,10.71528323,40.87837188,16.17650491,0.0263,4786,10.71523788,40.87830808,16.08950491,0.0157,0.26075006,0.26075006,2,11.84224,0.9586779,0.9586779,0.9586779,1.0,1,2,10.715260555,40.87833998,5314,10.71519953,40.87834892,15.99350491,0.0241,0.16919696,0.16919696,2,11.949085,0.96775794,0.96775794,0.96775794,1.0,1,3,10.7152402133333,40.87834296,2447,10.71533073,40.87836293,16.50155224,0.0517,958,10.71524226,40.87831916,16.52455224,0.0415,0.2877836,0.2877836,2,11.8019905,0.95158595,0.95158595,0.95158595,1.0,1,2,10.715286495,40.878341045,5591,10.71518966,40.87835939,16.41055224,0.0375,0.271729,0.271729,2,11.826372,0.9540294,0.9540294,0.9540294,1.0,1,3,10.7152542166667,40.87834716,0.04100593,0.04100593,2,12.022226,0.97348523,0.97348523,0.9854899,0.5405797,1,6,10.715247215,40.87834506
6738,10.69444915,40.91379555,17.54450491,0.0465,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.69444915,40.91379555,10113,10.6945593,40.91371294,18.23450491,0.0857,0.42218807,0.42218807,2,11.542978,0.9217681,0.9217681,0.9217681,1.0,1,2,10.694504225,40.913754245,6580,10.69376893,40.91408412,18.47655224,0.1566,5015,10.6940851,40.91389558,18.01055224,0.0963,1.0956886,1.0956886,2,8.768133,0.017856434,0.017856434,0.017856434,1.0,1,2,10.693927015,40.91398985,2360,10.69421277,40.91386914,17.97355224,0.0784,0.8906087,0.8906087,2,9.873819,0.18797411,0.18797411,0.18797411,1.0,1,3,10.6940222666667,40.9139496133333,1.4878949,1.4878949,2,6.017699,3.63e-05,3.63e-05,3.63e-05,1.0,1,5,10.69426324583335,40.913851929166654
6744,10.69719747,40.91428179,17.42150491,0.0459,3105,10.69709974,40.91423288,17.49950491,0.0514,0.31889066,0.31889066,2,11.750766,0.94947916,0.94947916,0.94947916,1.0,1,2,10.697148605,40.914257335,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.697148605,40.914257335,3987,10.69719992,40.91427211,17.72855224,0.0846,2826,10.69707177,40.9142632,17.82355224,0.0797,0.3501027,0.3501027,2,11.694088,0.9387673,0.9387673,0.9387673,1.0,1,2,10.697135845,40.914267655,4989,10.6970279,40.91418402,17.77255224,0.1004,0.42058378,0.42058378,2,11.546649,0.91595423,0.91595423,0.91595423,1.0,1,3,10.6970998633333,40.9142397766667,0.14689635,0.14689635,2,11.968219,0.9700792,0.9700792,0.9700792,1.0,1,5,10.697124234166651,40.91424855583335
6755,10.71042037,40.90533487,16.67150491,0.0493,255,10.71037038,40.90527235,16.81050491,0.0375,0.26297837,0.26297837,2,11.839073,0.958388,0.958388,0.958388,1.0,1,2,10.710395375,40.90530361,7094,10.71032843,40.90531153,16.72350491,0.0304,0.1843656,0.1843656,2,11.934528,0.96669555,0.96669555,0.96669555,1.0,1,3,10.71037306,40.90530625,10753,10.71040273,40.90527595,18.57655224,0.111,985,10.71040026,40.90532898,17.51655224,0.0789,0.19102626,0.19102626,2,11.927741,0.9633107,0.9633107,0.9633107,1.0,1,2,10.710401495,40.905302465,1042,10.71031941,40.90532272,17.49455224,0.0906,0.23494333,0.23494333,2,11.876963,0.9588765,0.9588765,0.9588765,1.0,1,3,10.7103741333333,40.9053092166667,0.011072083,0.011072083,2,12.026458,0.9737355,0.9737355,0.98652333,0.5064638,1,6,10.71037359666665,40.90530773333335
6758,10.7058995,40.91145087,17.46050491,0.0547,12242,10.70568171,40.91131611,17.41550491,0.0466,0.76579195,0.76579195,2,10.434999,0.47598484,0.47598484,0.4812847,0.97898555,1,2,10.705790605,40.91138349,10145,10.70565328,40.9113683,17.26650491,0.0483,0.3775878,0.3775878,2,11.6398,0.9364075,0.9364075,0.936408,0.9999922,1,3,10.70574483,40.9113784266667,4029,10.70610622,40.91156325,17.30755224,0.0878,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.70610622,40.91156325,10380,10.70603692,40.91161277,17.51155224,0.0943,0.25947487,0.25947487,2,11.844041,0.9557811,0.9557811,0.9557811,1.0,1,2,10.70607157,40.91158801,1.1659609,1.1659609,2,8.33674,0.0075175683,0.0075175683,0.0075175683,1.0,1,5,10.7059082,40.91148321833335
6766,10.70123992,40.91924328,17.96250491,0.0953,1250,10.70113635,40.91928756,17.72950491,0.203,0.32370973,0.32370973,2,11.74236,0.94854265,0.94854265,0.94854265,1.0,1,2,10.701188135,40.91926542,7738,10.70113587,40.9191684,17.92550491,0.0947,0.37710053,0.37710053,2,11.640798,0.93654424,0.93654424,0.93654424,1.0,1,3,10.7011707133333,40.91923308,12559,10.70141399,40.91926711,18.44455224,0.1271,2341,10.70119311,40.9192313,18.49555224,0.1643,0.61452967,0.61452967,2,11.001728,0.75688356,0.75688356,0.75688356,1.0,1,2,10.70130355,40.919249205,3781,10.70084792,40.91934877,18.73655224,0.1943,1.2902278,1.2902278,2,7.5082607,0.0009966369,0.0009966369,0.0009966369,1.0,1,3,10.7011516733333,40.9192823933333,0.18492924,0.18492924,2,11.933963,0.96770287,0.96770287,0.96770287,1.0,1,6,10.701161193333299,40.91925773666665
6812,10.60168111,40.85589898,17.23250491,0.037,6168,10.60156948,40.85584905,16.95950491,0.0508,0.35312676,0.35312676,2,11.688316,0.94211847,0.94211847,0.94211847,1.0,1,2,10.601625295,40.855874015,5420,10.60153183,40.855831,17.37050491,0.0628,0.29790488,0.29790488,2,11.7859,0.9537334,0.9537334,0.9537334,1.0,1,3,10.60159414,40.8558596766667,84,10.60149759,40.85575771,18.11755224,0.1184,316,10.60155892,40.85584329,17.94855224,0.0922,0.35043615,0.35043615,2,11.693455,0.93868333,0.93868333,0.93868333,1.0,1,2,10.601528255,40.8558005,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.601528255,40.8558005,0.27850997,0.27850997,2,11.816245,0.95806885,0.95806885,0.95806885,1.0,1,5,10.6015611975,40.85583008833335
6823,10.60279048,40.86322352,16.95350491,0.0484,2078,10.60269792,40.86321607,16.78450491,0.0492,0.25342566,0.25342566,2,11.852463,0.9596003,0.9596003,0.9596003,1.0,1,2,10.6027442,40.863219795,2084,10.60266458,40.86323201,16.91450491,0.0516,0.22118747,0.22118747,2,11.893994,0.9635562,0.9635562,0.9635562,1.0,1,3,10.60271766,40.8632238666667,1758,10.60285857,40.86327524,17.35655224,0.0644,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.60285857,40.86327524,6452,10.60276372,40.8632454,17.47455224,0.09,0.2796896,0.2796896,2,11.814458,0.95281106,0.95281106,0.952819,0.9998243,1,2,10.602811145,40.86326032,0.28636107,0.28636107,2,11.804207,0.95694107,0.95694107,0.95694107,1.0,1,5,10.6027644025,40.863242093333355
